Node_ID,x_int,y_int
1663,205220,110160
1664,98750,386825
1665,223364,372080
1666,232352,81260
1667,142350,408403
1668,54776,398658
1669,136451,205262
1670,11824,349082
1671,43208,422616
1672,137023,4490
1673,232953,28251
1674,238557,282380
1675,218965,148395
1676,20062,352513
1677,82468,276096
1678,20185,19712
1679,196709,84680
1680,241710,405256
1681,154132,387200
1682,26498,29281
1683,156896,46329
1684,105337,185930
1685,9836,19432
1686,120375,148771
1687,77861,268377
1688,193268,346355
1689,35376,363937
1690,113393,96659
1691,58525,108281
1692,50646,235305
1693,215348,231358
1694,63807,384297
1695,101812,63654
1696,220058,371396
1697,224271,357386
1698,235197,202313
1699,155784,115756
1700,87642,205340
1701,217391,92200
1702,236370,199365
1703,233103,348831
1704,184410,240143
1705,71105,314489
1706,32156,103589
1707,84014,266559
1708,55737,346880
1709,208776,139892
1710,21634,360055
1711,147851,429844
1712,90642,16456
1713,138389,359209
1714,207008,171959
1715,229899,256201
1716,117302,268106
1717,209460,377197
1718,10984,266006
1719,119798,326836
1720,86167,60259
1721,71749,389276
1722,237497,132949
1723,39806,330415
1724,162275,363954
1725,232291,72933
1726,13352,420254
1727,238719,89271
1728,134176,42965
1729,98083,379478
1730,149393,126452
1731,65971,136900
1732,25925,61716
1733,138118,60041
1734,67020,151472
1735,116053,32263
1736,92848,317452
1737,4140,118101
1738,201729,13854
1739,103019,36564
1740,219246,140888
1741,80267,88284
1742,168266,241223
1743,198554,104817
1744,67099,344383
1745,73230,39691
1746,67877,253476
1747,154619,327834
1748,72352,259154
1749,152745,280566
1750,246722,359922
1751,210399,370620
1752,44528,421578
1753,200046,202151
1754,175343,329176
1755,108681,278625
1756,63251,384874
1757,133304,146957
1758,82556,54930
1759,23803,-1368
1760,150344,197602
1761,110744,227529
1762,6877,64780
1763,59745,180177
1764,176109,378762
1765,173202,289105
1766,41906,83042
1767,86337,341099
1768,53626,220441
1769,80939,167287
1770,124959,92047
1771,109289,299530
1772,119565,6661
1773,140957,407520
1774,35623,301145
1775,61634,31806
1776,3299,373082
1777,25863,279129
1778,163689,264803
1779,196171,204187
1780,44554,66986
1781,20375,15781
1782,168547,248836
1783,46051,96702
1784,78456,7689
1785,104151,41546
1786,158044,50096
1787,209971,347002
1788,48705,277210
1789,86929,48275
1790,152537,25836
1791,9500,146437
1792,33946,96161
1793,82954,196481
1794,135754,243571
1795,154225,138645
1796,22162,255102
1797,206658,125804
1798,100236,348516
1799,42877,194361
1800,244569,272434
1801,108610,390273
1802,125075,102459
1803,82310,266964
1804,165233,197269
1805,8890,426008
1806,43707,199423
1807,144970,248517
1808,18244,117244
1809,27729,142853
1810,16233,198247
1811,238446,236176
1812,101950,370393
1813,60593,416571
1814,224456,207829
1815,91457,193901
1816,51279,262583
1817,164556,14134
1818,43578,406555
1819,92218,137599
1820,201289,291667
1821,104291,154775
1822,52626,183977
1823,2834,341619
1824,223297,302322
1825,168864,18420
1826,109712,117945
1827,16670,376150
1828,86272,168395
1829,76706,358346
1830,45005,109107
1831,64534,225821
1832,147130,413009
1833,197110,125875
1834,193793,317248
1835,238622,147020
1836,124488,284112
1837,195210,90679
1838,195344,319282
1839,226626,345269
1840,169707,90788
1841,32287,97654
1842,74649,171480
1843,91682,368487
1844,34589,281801
1845,102646,81653
1846,236482,390330
1847,96124,267049
1848,88934,16060
1849,17512,198153
1850,234484,400453
1851,59139,155600
1852,209898,183456
1853,231609,307386
1854,13876,366132
1855,178212,24997
1856,204947,23534
1857,194406,430267
1858,227406,194287
1859,170573,419027
1860,29771,226937
1861,61388,365062
1862,137387,128548
1863,81207,379471
1864,108671,416994
1865,104358,197006
1866,116738,198404
1867,51955,33916
1868,220614,92105
1869,99145,31446
1870,151269,237284
1871,38375,417807
1872,54725,166430
1873,219401,48693
1874,20706,368930
1875,115191,377205
1876,114942,206015
1877,53508,55960
1878,146822,198940
1879,5869,192911
1880,210249,64049
1881,77739,186340
1882,132973,220409
1883,2774,288510
1884,231733,426136
1885,225831,74585
1886,166870,223381
1887,64281,401958
1888,216348,153728
1889,50746,55282
1890,128366,344908
1891,66475,329868
1892,39207,396463
1893,173926,40502
1894,35201,311957
1895,33579,62833
1896,60027,398597
1897,7928,366415
1898,24966,54868
1899,81387,133996
1900,64794,74304
1901,110587,174412
1902,123942,242248
1903,28144,271686
1904,77974,325005
1905,238626,32687
1906,158403,31477
1907,216653,230859
1908,14517,116862
1909,142202,170
1910,69975,329921
1911,209978,185810
1912,224917,111604
1913,207178,31934
1914,65483,192341
1915,232134,159708
1916,126071,257599
1917,22929,325690
1918,140096,146844
1919,225226,133926
1920,13301,184356
1921,116701,155192
1922,129859,139001
1923,244523,105220
1924,124244,422647
1925,14600,101046
1926,90881,132293
1927,50482,310448
1928,151028,361845
1929,12222,232489
1930,182322,260189
1931,195630,126919
1932,142873,117251
1933,241113,138665
1934,97514,6489
1935,109209,345833
1936,199595,17085
1937,52209,179568
1938,220769,40426
1939,108831,130455
1940,82433,387035
1941,59874,344789
1942,218312,109515
1943,47690,224053
1944,4520,53929
1945,147164,86748
1946,39623,58868
1947,40738,145247
1948,31239,256810
1949,88660,136615
1950,94979,250232
1951,63948,239669
1952,147761,12314
1953,190015,349575
1954,176089,429516
1955,155217,280890
1956,136985,356409
1957,137358,126260
1958,201766,344112
1959,31373,140431
1960,232021,248204
1961,156904,277353
1962,52160,182758
1963,81194,70129
1964,212569,134718
1965,78988,374267
1966,43733,324315
1967,226102,274291
1968,93979,66443
1969,67742,206689
1970,107565,320135
1971,164096,38314
1972,7059,380680
1973,205055,375776
1974,241156,245398
1975,45072,227268
1976,57460,254240
1977,244807,95641
1978,148322,213233
1979,236067,198950
1980,19911,144617
1981,225929,248301
1982,145148,172402
1983,226872,65367
1984,72922,188985
1985,177580,183664
1986,181766,63856
1987,27283,25808
1988,69138,194465
1989,184402,224578
1990,125855,416966
1991,118516,337735
1992,92912,364728
1993,64570,321727
1994,184221,362426
1995,202273,146271
1996,29009,358005
1997,65876,335423
1998,46808,177107
1999,158559,277120
2000,129280,359639
2001,2459,860
2002,117721,422941
2003,107497,212494
2004,166041,87386
2005,246263,98854
2006,13685,301268
2007,186403,126499
2008,182925,180700
2009,228940,159783
2010,208928,104512
2011,123680,89948
2012,33639,164120
2013,22269,131316
2014,86996,388748
2015,172451,129063
2016,117149,138752
2017,129530,224687
2018,242602,174461
2019,37554,311152
2020,171684,279064
2021,66844,260680
2022,48678,390306
2023,218482,135760
2024,96582,114441
2025,134191,350717
2026,101851,279449
2027,76446,280462
2028,233680,119320
2029,77731,147083
2030,44239,71567
2031,20286,334511
2032,72601,356711
2033,198823,430208
2034,213080,293200
2035,128019,374712
2036,180384,192189
2037,9217,398231
2038,211740,244405
2039,180189,71160
2040,63031,365835
2041,187881,165593
2042,97658,358142
2043,111695,98863
2044,157109,176124
2045,42233,221111
2046,159453,348061
2047,66703,247742
2048,151915,169503
2049,190183,3975
2050,85814,56688
2051,123221,238053
2052,4892,259389
2053,83574,5423
2054,102834,220326
2055,181687,214529
2056,147769,228924
2057,32093,359801
2058,85111,301739
2059,237814,10484
2060,49897,190391
2061,224798,278527
2062,145191,176199
2063,142351,39627
2064,154821,133877
2065,161011,73342
2066,78067,170450
2067,42207,423109
2068,196690,387597
2069,39735,263962
2070,27548,418419
2071,194167,81796
2072,213362,191479
2073,213937,95422
2074,168173,401830
2075,137466,389334
2076,60625,32647
2077,232298,122416
2078,171616,229447
2079,32459,395712
2080,101885,365392
2081,219614,40311
2082,103374,395852
2083,2456,18687
2084,19970,173165
2085,17712,342289
2086,177145,290869
2087,105874,57545
2088,58437,198247
2089,10030,365033
2090,54637,372785
2091,155980,225669
2092,192408,125049
2093,19554,46025
2094,129369,347342
2095,49735,244126
2096,9222,44401
2097,91056,207368
2098,26390,79181
2099,229015,212707
2100,93531,221182
2101,95312,339924
2102,157784,122429
2103,133485,207756
2104,151807,295993
2105,129281,202253
2106,196690,65993
2107,33774,40227
2108,121218,232545
2109,55006,195350
2110,71664,30021
2111,69859,276732
2112,115352,12233
2113,204948,128449
2114,7679,149419
2115,221599,8308
2116,100784,170277
2117,148561,398414
2118,27448,229557
2119,215620,115301
2120,150479,286560
2121,114211,230425
2122,22168,69895
2123,95750,89474
2124,26464,88194
2125,126533,408778
2126,149567,342881
2127,226930,57566
2128,245150,261579
2129,105357,381927
2130,181345,12511
2131,30141,121449
2132,125826,97328
2133,143959,127422
2134,72499,351692
2135,133079,329307
2136,46420,383254
2137,109328,30896
2138,71268,174682
2139,111504,27237
2140,176181,269208
2141,84255,12103
2142,110450,344440
2143,44417,356906
2144,184125,142414
2145,117140,417249
2146,158895,177249
2147,228371,386153
2148,19701,379830
2149,186971,130914
2150,63359,61634
2151,26266,288883
2152,187099,24936
2153,90655,217700
2154,212860,308413
2155,137285,16664
2156,120241,165598
2157,106934,215060
2158,12581,239717
2159,148695,214213
2160,74488,278173
2161,220028,172597
2162,59421,337589
2163,99271,334996
2164,147012,144338
2165,100322,304637
2166,69182,417278
2167,142564,388364
2168,196756,427488
2169,22508,185723
2170,217666,22737
2171,245272,347877
2172,183644,368290
2173,43653,256600
2174,35635,138816
2175,111528,201897
2176,86513,393126
2177,214446,169548
2178,5494,172946
2179,138941,149510
2180,5880,212815
2181,179522,272798
2182,78462,162754
2183,42818,-1166
2184,79139,320951
2185,24984,232681
2186,235819,43345
2187,215669,322180
2188,86121,136668
2189,64045,274413
2190,165200,205407
2191,160115,180520
2192,11779,25613
2193,185827,344538
2194,51612,400251
2195,138761,115937
2196,36255,332051
2197,136355,180622
2198,10291,198612
2199,241391,246100
2200,162768,136806
2201,160545,286645
2202,4701,376808
2203,13009,238582
2204,210199,108114
2205,34783,384604
2206,55949,49685
2207,230845,417186
2208,45636,410475
2209,40283,132850
2210,100569,146429
2211,212761,55140
2212,169335,382855
2213,94907,94446
2214,122788,56039
2215,20597,294436
2216,144135,120605
2217,165298,231601
2218,145284,24763
2219,170506,139229
2220,89351,321246
2221,62614,354242
2222,83032,246212
2223,106468,184452
2224,162947,136911
2225,32057,100345
2226,153491,136592
2227,130617,21616
2228,131918,362520
2229,141446,302044
2230,83453,151967
2231,157353,109198
2232,169136,413084
2233,7480,382463
2234,93734,317930
2235,218472,404938
2236,221271,236309
2237,57291,315988
2238,118940,93977
2239,4250,419313
2240,158680,203197
2241,73245,315850
2242,18925,210485
2243,221533,52974
2244,77221,30848
2245,205172,21708
2246,233229,122507
2247,46548,175841
2248,179613,243044
2249,39716,349902
2250,76177,280732
2251,41532,111399
2252,200071,290308
2253,28376,178864
2254,168273,430917
2255,86873,351668
2256,185662,233068
2257,112831,422221
2258,23946,175888
2259,89754,14478
2260,44505,36552
2261,117658,233435
2262,89988,123219
2263,136753,320664
2264,68451,59981
2265,148467,384816
2266,165607,107180
2267,239082,331783
2268,106781,379175
2269,49842,236555
2270,35848,410004
2271,157653,391113
2272,103749,279260
2273,52473,148685
2274,83580,60451
2275,96110,162949
2276,187244,250789
2277,166017,194717
2278,93499,267177
2279,232031,368922
2280,148282,100472
2281,42421,106022
2282,97743,83508
2283,66850,56168
2284,187399,423692
2285,220338,368560
2286,9886,222064
2287,225149,145453
2288,90111,124101
2289,163938,351281
2290,139731,430027
2291,209007,127916
2292,243133,286570
2293,201928,248457
2294,78890,348612
2295,128556,102929
2296,30683,21590
2297,131267,158147
2298,230162,329454
2299,212385,77298
2300,110049,309365
2301,150919,239628
2302,227087,336263
2303,64139,368454
2304,200690,246302
2305,246056,303448
2306,151508,336066
2307,170832,171143
2308,91652,80005
2309,226570,264531
2310,132075,293875
2311,62471,152623
2312,61868,142260
2313,114286,285287
2314,85490,296046
2315,25775,118517
2316,110400,145746
2317,147740,428174
2318,19463,82730
2319,168217,-762
2320,218655,108742
2321,150394,294762
2322,55084,431535
2323,4303,404510
2324,192944,278051
2325,26885,91160
2326,66556,230866
2327,115670,155663
2328,73765,100840
2329,188626,339035
2330,23570,32486
2331,174607,285747
2332,133026,135771
2333,51763,131731
2334,148836,139025
2335,51474,409061
2336,148989,80237
2337,159041,70362
2338,38472,35680
2339,73410,324629
2340,21932,166114
2341,110786,247635
2342,41054,151300
2343,197327,199447
2344,66747,68820
2345,208874,273924
2346,90353,74771
2347,26762,288447
2348,4547,369731
2349,201093,24461
2350,19460,290238
2351,206764,288186
2352,168177,342169
2353,13321,359440
2354,72682,62920
2355,105576,85669
2356,33435,96162
2357,79272,285250
2358,97598,170768
2359,121905,199145
2360,88579,79653
2361,150637,319735
2362,156227,234093
2363,191849,262542
2364,170964,278630
2365,28621,377073
2366,195913,131657
2367,228178,234268
2368,208560,270028
2369,180727,93702
2370,61323,55221
2371,237734,14496
2372,138035,320446
2373,3682,183437
2374,26201,150904
2375,232395,54164
2376,14688,141401
2377,36065,41743
2378,137291,221315
2379,190626,366217
2380,150351,21924
2381,32562,368916
2382,121446,103881
2383,109521,7967
2384,3569,261021
2385,112314,343658
2386,173800,321812
2387,106614,-1926
2388,82977,230696
2389,53385,295237
2390,101398,296570
2391,85683,218565
2392,209138,366926
2393,172436,293092
2394,32055,415955
2395,28194,325359
2396,175285,280638
2397,131449,183837
2398,50771,330931
2399,136643,84892
2400,21181,223819
2401,47761,190830
2402,189656,420275
2403,128502,346289
2404,135674,103094
2405,55406,104194
2406,201028,159885
2407,32354,356825
2408,25296,250650
2409,231576,9199
2410,233759,345459
2411,71320,423126
2412,182170,178507
2413,187042,98205
2414,181563,414151
2415,218383,50465
2416,154951,316863
2417,121453,407976
2418,13418,211193
2419,103789,306764
2420,78431,121287
2421,120566,374253
2422,131636,43226
2423,24986,219603
2424,174992,-862
2425,186536,213662
2426,89414,431028
2427,110438,332001
2428,42608,338813
2429,32571,368173
2430,13760,201604
2431,130059,399052
2432,204236,347266
2433,109263,344316
2434,3963,193796
2435,128805,119972
2436,143530,159932
2437,87476,314349
2438,39381,272369
2439,156261,184507
2440,79175,391154
2441,60582,347361
2442,124401,38939
2443,105846,40730
2444,24730,344587
2445,161487,45022
2446,201598,90013
2447,162934,64676
2448,78369,334613
2449,207869,179960
2450,12647,61580
2451,181463,157740
2452,110134,346013
2453,83687,324772
2454,172532,102195
2455,216441,282875
2456,105876,93397
2457,220702,84020
2458,47323,159983
2459,33858,66264
2460,85296,227755
2461,146102,413016
2462,179897,76361
2463,160202,220730
2464,51095,150655
2465,24833,331609
2466,58284,117226
2467,218398,182891
2468,99125,365923
2469,13840,39831
2470,23675,121480
2471,119974,372230
2472,60655,368050
2473,135789,25912
2474,207609,179442
2475,231772,256903
2476,4962,399261
2477,83842,31825
2478,58510,193507
2479,183435,363631
2480,132780,397932
2481,231121,401932
2482,87125,303105
2483,6138,154321
2484,159297,-252
2485,125601,382342
2486,72972,401138
2487,175218,397717
2488,199530,341563
2489,230792,398836
2490,25621,135625
2491,99626,283013
2492,38932,426494
2493,219529,424254
2494,70026,1033
2495,103197,96309
2496,220032,49846
2497,112468,331096
2498,242136,93694
2499,18256,254060
2500,29688,64234
2501,221635,106544
2502,182287,265172
2503,77376,157854
2504,64899,118489
2505,200167,179098
2506,57625,194037
2507,145680,431824
2508,225716,425438
2509,63965,29857
2510,166380,257339
2511,243896,267915
2512,96894,183952
2513,139012,156728
2514,236659,251354
2515,29357,224402
2516,17372,316178
2517,210283,44223
